Genre,Centroid,Bandwith,Tonnetz,Chroma,RMS,Flat,Contrast,Zero-Crossing-Rate,Roll-Off,MFCC-1,MFCC-2,MFCC-3,MFCC-4,MFCC-5,MFCC-6,MFCC-7,MFCC-8,MFCC-9,MFCC-10,MFCC-11,MFCC-12,MFCC-13,MFCC-14,MFCC-15,MFCC-16,MFCC-17,MFCC-18,MFCC-19,MFCC-20
jazz,1807.9280818446186,1439.048631053383,0.0786458693713772,0.18379426,0.08412108,25.32382415357858,3073.2943576892403,0.13096813370069604,3073.2943576892403,-299.6929,103.639175,-27.674162,51.015617,12.293651,16.498365,-10.951071,-0.88763505,3.8555367,12.946044,-12.410851,2.478124,5.183284,-0.74185205,-0.6057204,-1.1729354,5.935392,9.813154,-2.6790278,-3.0694277
jazz,1623.758025282237,1551.132227613424,0.045962182258955625,0.22466105,0.08244843,23.794976310728778,2732.0272281938805,0.10824964955529776,2732.0272281938805,-207.42522,117.61352,-41.420906,13.249367,-1.6709114,15.538312,-10.338402,-1.8724031,-12.771744,6.9996595,-0.77371335,2.0700433,-8.253666,-1.4549944,-7.0775576,0.936332,-5.5453153,-8.510655,-1.4852846,5.3822665
jazz,877.3225402621337,1109.2624488335018,0.06728522042997359,0.19945896,0.021454155,21.143651436290234,1457.7129178146752,0.05104483879543697,1457.7129178146752,-392.925,190.73505,-13.30989,8.256798,1.556012,-11.073181,-11.240291,-13.994958,-10.621299,-9.390467,-4.6211743,-10.071729,-4.8217816,-1.7488229,-4.6646323,-2.1138492,1.0292008,1.3127502,-0.15136653,-1.4068552
jazz,1170.256219652541,1595.7242598768528,-0.07116146625267031,0.1908451,0.00796935,19.44797292115677,2360.475388812355,0.04948709698859242,2360.475388812355,-449.5513,151.49677,-12.753423,44.259808,6.2501945,4.054499,-1.476217,-1.6236228,-2.4865205,-4.2856755,-9.663299,-1.3531811,0.13567676,3.7148328,5.2865734,1.218398,-2.2903373,-4.1148243,-1.8152444,1.2281772
jazz,1181.8840729236783,1412.4917005979726,0.03350316331947898,0.19006467,0.017921153,23.743125398547477,2033.66365012326,0.0717101248308198,2033.66365012326,-402.20825,153.97675,-15.228629,15.294283,-3.0716236,-3.1837263,-9.759971,-17.305773,-12.305009,-7.9180746,-7.099395,-0.29572114,1.5226654,-1.4603269,-1.7256626,1.8572627,5.023853,-0.75402695,-0.13914439,-2.8488662
jazz,715.8536805780494,1031.2457016093674,0.03406500643453513,0.18851873,0.006627279,19.822191633109586,1038.6731211934455,0.041281857236078884,1038.6731211934455,-552.1586,173.31636,26.347733,14.1246195,7.2601395,-7.080264,-5.8543334,-10.337285,-11.018615,-9.1995945,-8.825932,-4.9307857,-3.6539578,-4.2796836,-3.4603527,-4.822288,-5.6770315,-6.540836,-8.199671,-6.445196
jazz,2411.5244665851324,2435.8949417318745,-0.0043372398033977265,0.25829417,0.055439595,18.185480290140433,4993.363283515806,0.12693159984048724,4993.363283515806,-186.65797,86.64906,-15.726744,14.733744,-2.2077506,6.2551727,-0.89246273,0.65540314,-6.0940466,-5.2228494,-7.8795443,-1.7255485,-4.7003126,-2.047425,1.4354784,2.7857282,3.313651,3.113331,-4.4104195,-5.033864
jazz,1878.4940039960657,1964.8146727160636,-0.013215065619341325,0.24698345,0.115068726,18.891622974142283,3633.3658098897913,0.11157585315158546,3633.3658098897913,-85.30834,118.44306,-31.477154,20.282328,-4.4176335,6.9121923,-10.952412,-1.6223388,-7.3614726,-3.0186844,-4.4440117,-1.417289,-4.2533975,-4.166459,-3.973204,0.28076568,-3.393208,1.6940117,-3.680135,-3.4354215
jazz,2192.5069047333054,1911.83107357443,0.0064468492089702215,0.2131511,0.044732843,25.76916075553439,4065.970025648927,0.15240530440351896,4065.970025648927,-251.23933,88.76645,-41.775455,37.914806,-12.039209,21.623262,-5.8672247,25.71373,-5.204475,14.297369,-7.549229,10.474767,-4.9246387,5.264075,0.28599334,3.3210988,1.2696191,4.7757545,-2.0725086,1.1374294
jazz,1525.7917091252423,1588.217850052706,0.0416013348524828,0.23839164,0.0388853,19.05868320778548,2733.1846586789443,0.09158955372679814,2733.1846586789443,-246.15865,149.42867,-41.988865,11.6062565,-10.289647,-4.0193577,-7.1368546,-10.135562,-9.420323,-7.171843,-3.1583676,-5.640657,-2.5862963,-4.517968,-6.15867,-4.9699883,-3.3515995,-3.3474395,-0.67422456,0.22038983
jazz,1002.6849591058336,1152.7266762604704,0.05565310066924693,0.20726784,0.02199149,21.243700117352336,1734.1472864704176,0.057944596505220415,1734.1472864704176,-368.99612,171.87369,-27.293062,6.0049872,-0.16409573,-10.674201,-11.9248295,-10.194441,-11.368568,-10.50729,-8.375313,-9.789171,-5.0586824,-5.081462,-3.0391665,-1.7328736,-1.8532635,-2.263867,-1.2798711,-0.43839782
jazz,2172.3382156510365,1883.4673597872413,-0.01347285600281361,0.21630506,0.02384028,25.977687894807275,4066.8943046693735,0.15196460508507348,4066.8943046693735,-326.38028,85.908844,-42.970146,31.839684,-19.570826,9.9973955,-16.449766,9.995579,-8.598667,25.513878,6.546204,16.401815,3.484389,9.598671,5.9370527,9.294363,9.968022,9.203009,2.796967,-5.3871417
jazz,1174.3248425254224,1518.126209893666,0.040651115542277544,0.19366668,0.009491226,21.586395341960674,2083.7912150159514,0.06634016398395205,2083.7912150159514,-436.85822,154.08043,-19.861961,20.18266,3.1738954,0.45094606,-6.5277185,-4.608916,-10.058647,-6.156632,-4.53336,-2.7670467,-5.211671,-7.372307,-6.9970784,-3.2076483,-0.36467138,2.2314537,2.5831914,4.4787197
jazz,1462.3835647525925,1556.028033574587,0.044882183346926015,0.21723405,0.13828577,20.4289849192176,2740.2111359458554,0.08767017105137509,2740.2111359458554,-121.83351,149.66736,-42.832016,24.485321,-5.406042,10.664615,-2.818438,0.7835228,-6.3980646,4.4740586,-1.2259257,1.2524998,-1.1988703,-2.4087775,-1.7273984,1.4172891,-1.3712163,0.9454134,-5.567953,-1.9344245
jazz,1751.580959570636,1930.4849663878656,0.03810472676382277,0.21668723,0.016776716,20.520271290990284,3236.583651301479,0.09522957149071926,3236.583651301479,-367.0708,112.819145,-18.745602,10.175582,-1.6043581,3.799532,0.9256812,5.0639052,-5.370904,-9.514625,-8.494094,-1.7862538,1.28704,-3.8769355,-2.6494825,-1.0689511,-1.2830023,-2.5024002,-2.567167,-4.073552
jazz,1063.3967230024298,1552.7595172076467,-0.00436300507930654,0.18133411,0.11531047,20.70548748033313,1610.985025286398,0.05100896352958237,1610.985025286398,-249.65216,161.55922,10.15452,-3.0576773,-0.5735793,-2.0703812,-12.19737,-8.612416,-14.639438,-12.04864,-12.293453,-7.161874,-7.8807273,-2.0839584,-2.911288,-0.86836743,-3.9744017,-0.8909689,-3.9901185,-3.8974125
jazz,1423.5649268534723,1696.6981619752846,0.04442995920893742,0.21023983,0.01398589,21.6557632575247,2926.2090908678942,0.07011877356438515,2926.2090908678942,-385.87155,128.65533,-26.71042,39.469887,-2.1612146,16.753073,-5.728032,14.715788,-3.0880723,12.300446,-5.8861976,2.797903,3.690245,10.929424,10.53869,9.916324,6.1063423,3.5270514,-3.3238487,-3.6731477
jazz,973.5355866462949,1617.4966766460027,0.02916568190943626,0.22894378,0.0052698436,16.902591708505977,1910.8094819460557,0.03153360341744006,1910.8094819460557,-549.5697,156.96532,6.631246,34.40245,13.249272,5.748277,5.0407815,-3.0072956,2.0624192,3.0736666,2.01758,3.2438076,5.6670165,5.7033176,3.6362784,4.1026506,4.3394637,3.3675342,2.6253273,1.6544265
jazz,1214.350255123616,1540.1999467319497,-0.02872427501114499,0.21109208,0.016528226,20.725729717449514,2164.7530611042635,0.06057444230955143,2164.7530611042635,-374.65198,153.82292,-21.559772,20.833046,7.002672,-3.9453752,-2.5165145,-2.8052351,-4.2927785,-4.5061345,-5.7571154,-4.25979,-3.845602,-4.5916386,-3.636789,-2.2832582,-3.1167457,-0.20936804,2.6291046,1.815584
jazz,1800.875812011135,1781.0770577484604,-0.004603396951958384,0.23008968,0.013560658,24.094340718192367,3426.8602269431553,0.12435424521461717,3426.8602269431553,-422.54468,89.863014,-18.732948,37.771908,6.006347,4.1578536,-1.9991794,12.114278,4.164937,13.789986,2.8316236,5.8929048,6.113412,8.139939,12.349801,7.09484,2.4155455,0.77998245,-3.4144511,-0.74397635
jazz,1326.2905913074405,1326.691500927475,0.09520782701945259,0.20286512,0.13413325,21.226937061326243,2171.396349985665,0.09386497754204894,2171.396349985665,-160.66153,164.26509,-48.74267,1.6567885,-7.6118655,-2.6635227,-11.042241,-7.000248,-8.0976515,1.2511176,-5.369692,-4.139391,-5.426859,-1.6659503,-3.0891132,-1.2498348,-6.086917,-1.02958,-4.119247,-1.5024842
jazz,1681.2723870866025,1708.7129582700145,0.10837463267176344,0.18916804,0.1897104,21.07702171400955,3078.3259073893228,0.09672226140528549,3078.3259073893228,-81.11545,129.04564,-42.44421,33.13707,5.685447,-6.503762,-2.2667923,7.401879,-18.70608,2.4765916,3.7434185,1.8843731,-10.075478,0.9861845,-3.5743082,-6.170132,-8.027795,3.7797046,-5.0546417,-0.8755277
jazz,1396.7128039097008,1525.5363770795932,-0.03903296433200882,0.22020754,0.019727545,23.509313638363405,2652.764057062065,0.07262022368039443,2652.764057062065,-358.75812,129.07834,-30.378685,19.878695,-10.365978,-0.649601,-10.599927,1.5427626,-3.9666152,1.871792,-8.833108,-7.169191,-8.212051,-5.9446435,-0.11743277,4.2815914,8.969349,12.804059,14.700517,11.517032
jazz,1702.2478984991083,1602.73921946037,0.02877953933924808,0.21720962,0.17407946,21.674648549895473,2820.988903306935,0.11507495897545662,2820.988903306935,-108.06734,127.27673,-44.952744,31.253359,4.3463645,-4.9418173,-15.889656,14.6361885,-7.799102,-1.209764,2.8209624,17.278034,-4.0977507,1.6709852,0.663156,4.612663,-9.879342,-3.2347622,-3.1057496,1.8729877
jazz,1559.9200747787957,1616.176290215327,0.054893382647971015,0.20308377,0.05735519,22.167003086526513,2813.4220698593385,0.09517254869972931,2813.4220698593385,-234.44064,130.26003,-39.531033,19.348919,-6.7951365,-5.1349883,-3.7098153,-4.0319524,-5.071555,-1.3709053,-7.748646,-4.380751,0.47027808,0.7741389,5.452055,8.770049,7.0452633,2.4262977,-2.293256,-0.24617362
jazz,853.0763810425341,998.0067847721042,0.09381209723252022,0.17831093,0.041856874,22.25404072002956,1401.3818585955626,0.050776340753093584,1401.3818585955626,-338.83044,190.14246,-16.293915,3.7036424,-0.440728,-8.890434,-10.38858,-16.36097,-13.284851,-10.792324,-8.643245,-8.279584,-4.624201,-3.7992187,-4.5522614,-3.6663945,-0.9448352,0.53679186,-0.2605477,-1.5557866
jazz,1494.4657470426648,1671.1997576793565,0.054996623858391165,0.2220109,0.036695167,23.310222088396156,2782.1048320584396,0.08590993269044857,2782.1048320584396,-280.7058,122.70871,-14.398484,26.855293,1.342496,5.9945974,-13.109008,3.3745084,-11.562682,5.1796885,-1.0512307,2.7557733,0.057794627,1.3432914,1.5182204,-2.1990159,0.77875346,-3.9650521,-9.143814,-6.9278016
jazz,1933.7503479685197,1740.4389584889054,1.7777565259221994e-05,0.20786564,0.05696003,22.34588800222603,3574.5866602921983,0.11757193179621037,3574.5866602921983,-203.65866,111.14665,-51.54852,39.4677,-10.575403,11.908858,-13.166576,15.140765,-7.2812214,13.376247,-7.3036685,3.8474364,-3.7815683,5.301976,4.094898,6.644152,2.9907703,3.548755,-3.3496606,-3.6861598
jazz,1415.4129895794433,1449.0029509799183,0.023705948879245892,0.2164623,0.042979293,22.622641799128335,2490.0326615973026,0.08737817514984532,2490.0326615973026,-263.99594,142.11691,-51.378956,5.0166855,-20.275646,-17.12978,-16.075098,-20.311262,-15.041228,-9.737653,-8.4088335,-11.790934,-6.88593,-4.6030884,-2.0434783,-2.373202,0.96612173,3.0088854,1.3610226,5.5366035
jazz,1349.5622465323024,1523.3561882840715,0.058323877546159884,0.19693968,0.02913211,22.745831236100884,2443.7437690327724,0.07925337151972157,2443.7437690327724,-321.24756,136.29433,-28.282766,31.008644,0.5742571,0.23691332,0.6586128,-1.3397083,-0.05861219,-0.42391244,-6.176197,-0.14452034,-0.45497757,-0.7290446,7.4753556,10.970392,7.8246856,4.318515,2.9890993,5.8538322
jazz,1079.788869141353,1388.9508326639161,-0.030790538973226277,0.17989892,0.013054552,22.238742742913924,1764.6318404691126,0.05933844499226605,1764.6318404691126,-483.96786,144.165,1.3792458,8.070789,4.9335585,-2.316337,-2.740416,-6.8436475,-10.15446,-8.070668,-7.157022,-10.55595,-7.773563,-2.9480882,-0.2637406,4.299487,5.307132,0.19258206,-4.547086,-1.8961632
jazz,1329.4563631167575,1415.5981776978467,0.029387101797796102,0.22488108,0.021284299,23.593384960922936,2462.2959641458815,0.07881720381380511,2462.2959641458815,-368.52054,124.2544,-31.574648,17.583704,2.324991,-5.9451756,-11.797774,-5.5220284,-5.3968725,-1.3089094,-8.424349,-3.616905,2.2096312,-0.05545995,0.22812817,2.5134015,3.0935707,4.8399954,6.234296,8.736714
jazz,1278.5184064264047,1311.7939718270077,0.0977243807447196,0.20333475,0.038886134,23.55237863199399,2233.232976997535,0.08173216357308585,2233.232976997535,-319.2353,143.68849,-31.174318,10.929483,-5.5593967,-4.2579875,-8.956227,-5.5805836,-8.02272,2.3428679,-4.4802847,-0.32078654,0.96291184,1.1450093,-0.48385763,-1.2987698,0.13611397,1.4835701,3.703356,3.0668252
jazz,792.908888538908,1205.3041489825073,-0.14233411952978753,0.1890921,0.008042203,21.402296818611237,1207.4498010622099,0.036572756549690645,1207.4498010622099,-498.6033,177.51414,11.2123165,27.632612,-2.8363297,5.0898414,-6.60016,-1.0522397,-4.139637,-3.0476694,-9.911628,-8.576438,-9.19357,-11.933369,-9.193133,-10.895907,-8.852391,-3.924742,-2.387222,-2.3032594
jazz,1128.3811388403144,1375.967708494476,-0.014613021667907757,0.21202826,0.012353785,21.814766541655437,2165.7939158570184,0.054395966260634185,2165.7939158570184,-429.07135,120.76842,-1.7005684,17.942797,7.7381415,-2.054263,-3.9395752,-2.5293143,-0.5850701,-0.80839604,-9.05951,-3.6882565,-0.9795186,-5.0015235,-3.803356,-2.4000816,-1.8954189,-0.31558415,3.4095917,3.1324277
jazz,901.7378803065575,1171.833615145752,0.0813457789906245,0.17691764,0.028405773,23.432212929790754,1456.4555652733468,0.053432620963843776,1456.4555652733468,-366.2604,181.60039,-5.51421,26.999447,-4.8282466,4.6016793,-10.550474,0.15556984,-11.136406,3.576607,-10.338357,-1.0807843,-4.597426,-0.47883832,0.83657223,0.24858992,2.124591,0.69812447,1.0243444,-3.0660908
jazz,1185.144479442981,1525.2572657727878,0.029084282207450726,0.22537045,0.0079903165,22.003835697424122,2290.6215446454466,0.057628894165699926,2290.6215446454466,-475.8085,141.50447,-8.465949,34.003716,0.51044405,6.037262,0.0038523427,9.544265,2.1649945,7.102437,-8.052562,-0.11562494,0.76368,3.86472,5.3222017,4.6679826,6.857529,5.392151,1.0648948,-6.4891334
jazz,822.6139609616949,1136.3858867988433,0.028191066032432998,0.23726155,0.026786793,19.374944151633105,1434.531000761311,0.03944315545243619,1434.531000761311,-374.00146,172.43169,6.4013906,20.147358,5.8632383,1.5984085,-6.7120857,-1.1907266,-0.28920582,0.33138114,-6.5567055,-7.3027678,-7.334053,-10.216206,-6.144456,-2.4325745,-2.6761692,-2.2844439,-1.1595992,-3.8186045
jazz,1184.2726169813707,1304.9373982403342,0.03369926310513794,0.2471611,0.064087525,21.7475018401616,2139.4394735172564,0.0682921560808198,2139.4394735172564,-221.30133,173.31781,-37.445778,24.355968,-8.682666,3.3846245,-12.844792,1.0788687,-15.323445,0.42382595,-9.6230135,2.2883093,-4.490512,0.35830468,-1.4770246,1.8143002,0.2278374,-0.96970665,-0.48994067,-6.2580776
jazz,1253.0323991502294,1371.258169568422,0.011574714448956228,0.22278918,0.06666443,23.350275304727084,2292.7698688551336,0.07162893343967518,2292.7698688551336,-223.18733,163.25397,-34.412884,24.186995,-10.303667,3.222133,-12.889323,0.80370414,-14.28119,1.6788578,-10.140899,0.23151687,-4.558466,0.10235388,-2.858845,1.3568622,-0.3334576,-1.0612147,-1.0977972,-8.051071
jazz,1243.6691618651437,1359.0781703717464,0.0028712207204773603,0.22926696,0.029710459,22.025031376525497,2352.889639374275,0.06370465366395979,2352.889639374275,-315.7878,149.6681,-30.549932,23.213524,-8.68629,-10.101967,-15.724107,-4.0400276,-7.6393766,0.046328187,-11.144776,-7.673778,-5.8676133,-4.8578367,-5.145053,-5.417841,-3.1697013,1.4593676,0.14227715,-4.165547
jazz,1157.8655404410115,1320.6167047860254,-0.0005432949344758065,0.20921835,0.018675078,23.557410544340733,2181.9063474296695,0.0706663434116396,2181.9063474296695,-405.63312,145.72554,-0.8494923,23.064943,9.217205,-2.6364684,-5.742799,-2.0792975,-0.638366,6.745994,2.7888033,2.4446676,5.083243,2.3878872,1.8648169,2.4982698,1.5298347,-2.2620564,-1.4387892,2.619906
jazz,1369.592399589982,1465.827310848741,0.05731856439055969,0.19995673,0.03889977,24.75661636844563,2655.1038985462587,0.07354051865815932,2655.1038985462587,-309.26334,138.65692,-29.71562,33.617283,-0.36966005,5.228342,-6.3285327,3.2850165,-6.703107,-0.68848866,-13.24687,-8.538453,-9.667199,-4.2925224,0.2574492,1.0208856,1.9134184,3.7180445,2.556779,-4.9365287
jazz,1218.151449532055,1353.457472955178,-0.013843440296628325,0.20987034,0.038423505,22.983540987418156,2294.676714762181,0.0697996725154679,2294.676714762181,-300.90747,161.12791,-24.245857,27.956917,-2.8630512,2.3890126,-11.268324,0.22309771,-6.8389344,6.0936527,-8.139803,-1.8150439,-4.1209817,-2.0540931,-1.6026884,0.64943093,1.4492866,-0.22696477,-1.2964215,-7.099172
jazz,1516.8489135098084,1629.4627807343497,0.06325926334636618,0.20644031,0.03403312,23.71353899218596,2974.3215609592517,0.07877792983855375,2974.3215609592517,-292.093,127.76223,-29.910952,37.434177,-9.569949,5.1092925,-13.825463,7.040886,-7.0332537,6.498645,-9.904662,4.711042,0.3650692,1.4664495,3.4063017,6.0794387,0.95660025,-0.7607289,-2.102644,0.75534785
jazz,1216.3713862548866,1582.8796259425067,0.06236889145867666,0.18104045,0.023791904,24.070675357902036,2560.7691505945477,0.056246752344354216,2560.7691505945477,-356.10693,139.79785,-6.2831244,43.18759,-8.871487,11.056036,-8.395702,4.4202566,-8.280071,8.684677,-8.132967,3.433306,-1.4450535,-0.41593614,-1.7238507,-0.29888746,-0.6631108,1.1574037,-0.61886996,-0.25522977
jazz,1371.3948851433393,1441.3355776860112,-0.02699759036807648,0.22603002,0.04545146,22.026684738216687,2570.2867264537413,0.07953924074342614,2570.2867264537413,-278.16513,147.88019,-31.550192,20.351751,-9.574066,-6.2306333,-13.595258,-0.6612344,-7.273572,1.014918,-11.761826,-0.96557987,-2.2157323,-0.5712765,1.8589838,5.1364827,2.6247692,0.8223366,-1.6447538,-0.09905444
jazz,1016.2036313392136,1151.9873709104736,-0.006878373707581477,0.24423547,0.040636025,20.709809864521354,1823.9772150522042,0.06112352269431554,1823.9772150522042,-319.72226,166.00253,-11.938701,27.27777,7.8312716,1.7412491,-7.853774,-2.4011252,-2.90487,-2.5207543,-11.3745775,-4.6163793,-4.492808,-7.44132,-5.5811224,-1.8771385,-1.2917659,-1.4350584,-0.50447345,-4.0975103
jazz,983.97171940295,1404.4080404846472,0.007466089150716823,0.17814137,0.017138014,23.256242482568812,1853.1294749673723,0.04421683161736272,1853.1294749673723,-406.84668,163.08134,-2.3728123,32.416626,7.946261,9.632712,-5.45672,9.490358,-3.0608041,10.187205,-10.35241,-5.4048333,-8.054706,-2.0800173,0.38396132,3.408478,3.5028331,7.379329,6.4318557,0.18572585
jazz,1533.6492783822134,1464.3999470437568,0.020221259199690155,0.22618696,0.041480094,23.060143200493762,2837.7197832076567,0.09391540385730858,2837.7197832076567,-275.4436,125.33516,-41.033215,24.59948,-4.7629037,-4.2574043,-15.00206,-5.0420785,-4.9981613,2.4723501,-10.893561,-8.0160885,-5.168352,-4.615058,0.70932484,6.512027,5.9037533,2.6906645,-2.044421,-8.06236
jazz,1282.327530288566,1503.4940090829555,-0.001350869736731796,0.21656714,0.015997374,22.202113234028996,2441.9035378299013,0.059409440255220415,2441.9035378299013,-419.33255,127.41256,-3.7806551,23.201252,-4.313284,4.0386424,-8.204688,-7.614801,-7.0662537,-2.9135451,-7.399464,-5.427491,-9.091689,-10.606094,-5.734531,-0.39572194,7.0178704,5.5884614,-3.4727767,-5.181192
jazz,1211.4313270307252,1367.475715406118,0.007632636775168669,0.21628502,0.047870062,22.388556889891753,2237.3880691705335,0.06844094402552205,2237.3880691705335,-278.80756,160.00061,-28.392517,23.027172,-2.7092493,3.0009243,-11.297819,-0.51610184,-11.366227,3.1746962,-5.0852733,4.348031,-4.0713315,-0.15422314,-1.6738685,1.6379045,1.0092884,-0.76324505,-3.8380253,-3.545881
jazz,1358.9954445916778,1516.3581505261636,-0.015108695526563886,0.21535154,0.04087724,22.866595574981687,2668.2852831351506,0.07312700901488786,2668.2852831351506,-286.7648,135.92358,-24.43564,36.65812,-6.240166,6.963425,-8.172439,3.8363292,-4.407772,6.43176,-4.1324863,1.5559708,-4.3460455,-3.0125496,-0.016203536,5.6396313,3.425168,2.8352242,1.0982251,-0.2922132
jazz,1388.1392652864279,1456.4228258038197,0.08768773776752299,0.20205532,0.03170561,23.54565862488622,2598.6645904328598,0.08087606643948182,2598.6645904328598,-343.14352,140.10466,-20.919518,32.316124,-3.6832788,2.940859,-10.663066,0.31063077,-5.795961,7.683308,-3.6783311,2.5477433,-3.4992898,-2.2351356,-0.8219592,0.8768778,0.458696,0.93686277,1.8698075,-0.63520455
jazz,1180.5324895798844,1332.2503128790418,0.08862969358240905,0.19304807,0.03139051,24.15839405471532,2154.8524506960557,0.06596252960653519,2154.8524506960557,-362.7318,143.90761,-19.005598,30.651041,1.0206413,0.27225068,-7.9919615,-3.8471584,-8.934133,3.2763355,-4.429236,3.662749,4.925432,3.2560022,6.345394,6.0740185,3.8495479,-0.252552,1.1743844,1.795798
jazz,1372.694099306254,1579.2369223413448,0.06021307226980391,0.2020477,0.033204652,24.391007333021875,2737.930956351508,0.07290118365719257,2737.930956351508,-295.8206,134.53781,-22.434929,40.75837,-5.8729753,9.266152,-11.873936,6.287886,-8.864132,4.402294,-9.374512,4.060037,1.6421572,5.1347084,5.426003,2.2642205,-1.8280869,-2.927299,0.14413229,3.1980681
jazz,1279.4808752537174,1339.127468617563,0.03718013891817793,0.22791371,0.04432254,22.745724927102373,2378.020036524797,0.07583880147911833,2378.020036524797,-275.9678,146.32536,-36.601395,24.209837,-2.5517094,-2.155176,-13.30885,-6.500922,-9.406593,-3.121519,-11.546325,-4.1899295,-1.6999393,-1.5386689,-3.2080784,-1.7669358,-2.253068,-3.546489,-2.9921756,-3.2846997
jazz,1497.5036379557728,1570.6729372711247,0.0042624627972977025,0.22875996,0.029499287,22.746201680178338,2868.703947487674,0.08621732707366589,2868.703947487674,-315.01526,128.71162,-28.93394,30.832693,-8.987341,7.994575,-9.845814,1.4287155,-8.980799,6.0593615,-3.308112,7.6189456,3.8063476,2.9302814,1.818153,5.1859035,1.0748725,0.14475311,-4.5327697,-2.3237264
jazz,1705.791269306898,1646.3239738286638,0.05251247263957774,0.21536228,0.042297725,25.02343359578384,3175.8060605785963,0.11285716659416087,3175.8060605785963,-259.95258,118.92713,-35.608337,31.969566,-16.524868,10.618955,-15.653264,7.425692,-5.8241606,8.26638,-17.991137,-1.1879282,-6.356529,2.754268,-2.5846868,4.4022484,-4.126775,-4.7860994,-4.7787423,-4.6025324
jazz,1431.0801473589147,1558.0173771222128,0.038624702300751414,0.22450146,0.043239165,22.3065759071343,2836.06274244127,0.07521004024071926,2836.06274244127,-264.33557,138.1797,-30.096487,37.83662,-7.1731243,6.7740803,-11.809729,4.7056303,-9.825994,5.859127,-9.563163,2.6768575,-4.788712,-1.4070551,-2.0916636,2.973293,3.3565185,4.8107743,1.7573847,-1.8323588
jazz,950.1801498123438,1112.6344318798565,0.0836187802799276,0.18148264,0.021483667,23.25439459185633,1697.3176818989268,0.06075721734822119,1697.3176818989268,-385.35327,177.20355,-9.33685,24.37912,5.799284,-4.5660625,-6.359218,-6.9494734,-4.122529,3.8736925,-0.33930957,-0.9373087,-3.6557693,-2.085358,3.6453395,0.72044677,-1.2326813,-0.734855,2.8068602,1.5366433
jazz,1633.5822990690463,1734.7786697667837,-0.011192189373721378,0.25185546,0.012809237,22.226872893278294,3161.83362637761,0.10895658110982212,3161.83362637761,-409.5085,116.79858,-16.184534,11.701641,0.68973315,6.0123076,-4.265308,0.49973595,0.43108022,12.586633,-1.1213994,-1.1413046,4.948069,1.7665062,-3.9037135,3.4967074,2.797977,3.1038718,0.661228,-0.24800992
jazz,1371.4447397866718,1562.1162073054481,0.03819071637095827,0.21941164,0.011428219,24.16284343839575,2619.5566270301624,0.07571871374709976,2619.5566270301624,-449.5024,124.97929,-19.903538,27.45521,-5.7697797,2.218913,-6.560758,10.581615,3.3420105,14.3803425,1.979647,5.2490325,4.427051,5.064853,7.1590443,6.175631,7.153756,3.859791,2.623697,4.94853
jazz,1361.006486136739,1441.739950611082,-0.009519454073754477,0.19087116,0.030609844,25.18686635046616,2389.011462713892,0.08776562802107502,2389.011462713892,-324.09125,133.56267,-25.030157,24.55361,-11.939921,17.658503,-5.5186734,1.71689,-10.575925,-0.8605745,-7.80522,3.5297625,5.054664,1.3707237,3.0050094,-3.1251519,-4.289579,0.59402454,2.877037,0.37455818
jazz,1559.304028754689,1579.0709120406268,0.05821653483449221,0.21976717,0.041609988,23.077948196544043,2923.1947755039155,0.09219376873066512,2923.1947755039155,-297.12802,130.24132,-30.590057,27.473576,-7.0638957,1.9754051,-11.136684,4.7445807,-8.7696905,5.404951,-5.3879395,4.456288,1.7435379,1.8900002,-1.3096609,1.0844122,-0.9990344,-1.4764676,0.62399,1.1473346
jazz,1314.3992921506833,1371.4197451399148,0.08558549690832665,0.21459602,0.06257815,23.114354656062826,2398.803824227813,0.08109509437838361,2398.803824227813,-228.95596,153.91904,-30.704666,20.802929,-6.0996633,1.1756067,-10.78928,-3.8661342,-11.594045,0.8672085,-8.299901,-0.71556634,-3.077816,-3.406927,-2.615481,0.73381037,-1.9477575,-2.5170279,1.5672723,-1.4766954
jazz,1505.3574607063906,1559.2288947162592,-0.02162817649968992,0.22202358,0.036233008,23.372866114000935,2717.238763866734,0.0982227015661253,2717.238763866734,-268.21857,135.68166,-34.056377,25.616003,-12.971723,17.903263,-9.99086,5.634088,-14.143673,7.4931846,-3.9764395,8.258308,-1.3336012,-0.35799515,1.0361007,3.7968225,-0.31847078,1.773055,0.8887212,-0.8350778
jazz,1279.5154518760598,1370.6056325408845,0.06633793464096618,0.20480117,0.031600047,22.889451274966266,2389.161345798289,0.06845076251933488,2389.161345798289,-324.6393,147.81375,-31.926256,27.40502,-4.50231,-4.1688004,-12.59746,-5.1306887,-7.7447653,0.84441334,-8.192252,-0.82764465,0.9923773,3.6696348,6.2068086,4.7327385,-0.016714003,-2.316767,2.2268496,-0.5663224
jazz,1490.2748103209542,1600.005082064784,-0.007650280637875732,0.23123106,0.043827713,22.89431522632186,2785.4189135912125,0.09004578439191802,2785.4189135912125,-235.30266,141.11952,-34.68189,30.97919,-16.402012,23.11808,-11.041572,7.6543593,-19.016834,4.2267823,-11.835753,8.917746,-1.4451482,4.2909236,1.4704617,3.179141,-1.3147044,2.9452567,-1.6585304,-2.8946586
